datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,DAY,DAY,1843.000,False
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,DEOK,DEOK,2851.123,False
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,12134.776,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1865.416,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,DUQ,DUQ,1392.564,False
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,DPL,EASTON,27.559,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1414.119,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,JC,JC,2274.993,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,ME,ME,1746.340,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6839.390,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,OVEC,OVEC,23.000,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,WEST,ATSI,PAPWR,524.948,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PE,PE,4250.423,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2660.845,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4504.840,False
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PN,PN,1970.373,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PS,PS,4578.679,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,RECO,RECO,144.662,False
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PEP,SMECO,338.597,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,PL,UGI,124.522,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RFC,MIDATL,AE,VMEU,83.313,True
4/1/2024 7:00:00 PM,4/1/2024 3:00:00 PM,RTO,RTO,RTO,RTO,85344.758,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,AE,AECO,942.899,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,AEP,AEPAPT,3974.240,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3032.946,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,AEP,AEPKPT,618.014,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6348.567,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,AP,AP,5142.612,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3194.209,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,CE,CE,10597.477,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,DAY,DAY,1842.000,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,DEOK,DEOK,2861.978,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,12224.537,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1882.666,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,DUQ,DUQ,1386.181,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,DPL,EASTON,27.501,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1440.257,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,JC,JC,2265.192,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,ME,ME,1736.557,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6860.322,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,OVEC,OVEC,27.000,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,WEST,ATSI,PAPWR,530.974,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PE,PE,4271.104,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2617.636,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4512.266,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PN,PN,1928.062,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PS,PS,4521.134,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,RECO,RECO,147.807,False
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PEP,SMECO,358.854,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,PL,UGI,125.345,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RFC,MIDATL,AE,VMEU,78.221,True
4/1/2024 8:00:00 PM,4/1/2024 4:00:00 PM,RTO,RTO,RTO,RTO,85496.558,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,AE,AECO,966.765,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4016.228,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3051.141,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,AEP,AEPKPT,616.368,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6435.723,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,AP,AP,5201.622,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3257.645,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,CE,CE,10704.529,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,DAY,DAY,1842.000,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,DEOK,DEOK,2843.571,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,12363.895,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,1950.370,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,DUQ,DUQ,1406.052,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,DPL,EASTON,27.267,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1462.631,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,JC,JC,2324.541,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,ME,ME,1768.460,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6844.653,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,OVEC,OVEC,34.000,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,WEST,ATSI,PAPWR,532.373,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PE,PE,4273.960,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2593.045,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4571.900,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PN,PN,1936.601,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PS,PS,4586.515,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,RECO,RECO,147.243,False
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PEP,SMECO,375.749,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,PL,UGI,126.511,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RFC,MIDATL,AE,VMEU,78.584,True
4/1/2024 9:00:00 PM,4/1/2024 5:00:00 PM,RTO,RTO,RTO,RTO,86339.942,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,AE,AECO,1003.286,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4066.955,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3012.645,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,AEP,AEPKPT,620.862,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6438.367,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,AP,AP,5238.205,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3306.527,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,CE,CE,10754.104,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,DAY,DAY,1840.000,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,DEOK,DEOK,2826.659,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,12724.664,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,1975.939,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,DUQ,DUQ,1392.494,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,DPL,EASTON,27.344,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1527.533,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,JC,JC,2372.013,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,ME,ME,1776.760,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6845.073,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,OVEC,OVEC,36.000,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,WEST,ATSI,PAPWR,527.605,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PE,PE,4270.991,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2617.957,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4550.102,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PN,PN,1941.139,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PS,PS,4616.034,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,RECO,RECO,147.771,False
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PEP,SMECO,388.450,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,PL,UGI,127.468,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RFC,MIDATL,AE,VMEU,78.605,True
4/1/2024 10:00:00 PM,4/1/2024 6:00:00 PM,RTO,RTO,RTO,RTO,87051.552,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,AE,AECO,1041.047,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4116.618,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3086.083,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,AEP,AEPKPT,624.882,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6467.661,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,AP,AP,5341.776,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3385.135,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,CE,CE,10678.611,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,DAY,DAY,1834.000,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,DEOK,DEOK,2827.015,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,13048.627,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2014.207,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,DUQ,DUQ,1405.391,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,DPL,EASTON,27.757,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1489.954,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,JC,JC,2446.391,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,ME,ME,1795.907,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6912.301,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,OVEC,OVEC,35.000,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,WEST,ATSI,PAPWR,532.121,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PE,PE,4309.664,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2628.019,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4577.114,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PN,PN,1986.546,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PS,PS,4764.011,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,RECO,RECO,153.993,False
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PEP,SMECO,407.230,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,PL,UGI,133.474,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RFC,MIDATL,AE,VMEU,80.924,True
4/1/2024 11:00:00 PM,4/1/2024 7:00:00 PM,RTO,RTO,RTO,RTO,88151.459,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,AE,AECO,1033.938,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4151.481,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3121.346,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,AEP,AEPKPT,637.745,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6529.534,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,AP,AP,5358.595,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3364.848,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,CE,CE,10707.705,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,DAY,DAY,1878.000,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,DEOK,DEOK,2871.792,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,13052.863,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,1989.120,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,DUQ,DUQ,1411.891,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,DPL,EASTON,26.945,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1531.049,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,JC,JC,2423.754,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,ME,ME,1782.483,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7031.694,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,WEST,ATSI,PAPWR,551.512,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PE,PE,4237.650,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2600.152,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4531.171,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PN,PN,1996.353,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PS,PS,4728.532,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,RECO,RECO,154.258,False
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PEP,SMECO,409.565,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,PL,UGI,128.709,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RFC,MIDATL,AE,VMEU,80.060,True
4/2/2024 12:00:00 AM,4/1/2024 8:00:00 PM,RTO,RTO,RTO,RTO,88353.745,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,AE,AECO,993.264,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3996.387,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3021.301,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,AEP,AEPKPT,620.672,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6388.540,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,AP,AP,5174.565,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3234.846,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,CE,CE,10471.316,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,DAY,DAY,1811.000,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,DEOK,DEOK,2758.527,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,12506.648,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,1900.176,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,DUQ,DUQ,1364.475,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,DPL,EASTON,25.861,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1459.091,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,JC,JC,2311.016,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,ME,ME,1697.023,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6798.274,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,WEST,ATSI,PAPWR,560.282,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PE,PE,4041.580,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2498.628,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4325.661,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PN,PN,1932.131,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PS,PS,4590.458,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,RECO,RECO,148.894,False
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PEP,SMECO,387.178,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,PL,UGI,118.673,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RFC,MIDATL,AE,VMEU,77.711,True
4/2/2024 1:00:00 AM,4/1/2024 9:00:00 PM,RTO,RTO,RTO,RTO,85246.178,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,AE,AECO,929.797,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3770.627,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,AEP,AEPIMP,2912.589,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,AEP,AEPKPT,586.758,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6107.288,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,AP,AP,4928.949,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,BC,BC,3023.993,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,CE,CE,10133.582,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,DAY,DAY,1707.000,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,DEOK,DEOK,2610.909,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,11874.897,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1785.488,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,DUQ,DUQ,1312.958,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,DPL,EASTON,23.768,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1377.524,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,JC,JC,2151.792,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,ME,ME,1585.808,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6549.383,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,OVEC,OVEC,30.000,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,WEST,ATSI,PAPWR,506.483,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PE,PE,3708.195,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2403.695,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4012.590,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PN,PN,1829.383,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PS,PS,4365.419,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,RECO,RECO,139.327,False
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PEP,SMECO,354.078,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,PL,UGI,114.359,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RFC,MIDATL,AE,VMEU,73.945,True
4/2/2024 2:00:00 AM,4/1/2024 10:00:00 PM,RTO,RTO,RTO,RTO,80910.584,False
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,MIDATL,AE,AECO,872.787,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3510.148,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,AEP,AEPIMP,2826.502,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,AEP,AEPKPT,552.747,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,5823.743,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,AP,AP,4674.593,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2803.629,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,CE,CE,9652.788,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,DAY,DAY,1609.000,False
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,DEOK,DEOK,2460.743,False
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,11288.138,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1672.735,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,WEST,DUQ,DUQ,1250.601,False
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,MIDATL,DPL,EASTON,21.877,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1306.458,True
4/2/2024 3:00:00 AM,4/1/2024 11:00:00 PM,RFC,MIDATL,JC,JC,2009.086,True
